date,NBUW,DXBT,KPEL,JMDX,PHRL,QIAO,ZLZM,WJIN,NOKG,JFAI,DQMQ,JTRD,YSCS,TKAD,PFBO,GGUX,YMWW,OVCY,GTIY,BMZL,FLGY,VRMZ,RMSX,KZER,ZURV,UTPJ,FUNW,RFYJ,BNKK,DSJS,IRMF,IRZY,PBDJ,WKXL,BUFI,RPWC,QEAM,UIGI,MKAP,PMFE,NTIW,DGUN,KXPJ,INDR,LZYJ,GLBF,TVXF,STHM,FZPF,DIIJ,HCUY,JKNN,TCUN,ROEQ,KTTB,BTLQ,FCHX,RVSY,KTAD,NZST,YKPU,OZDD,FFBX,IHRO,LRAW,HRMI,FIXI,KFZA,PVNQ,PIVW,ZDSW,MVLW,VDCL,WATA,GUUW,HLOI,SBCP,QIJN,IWYW,FIEP,GGFP,OWQF,RWHY,PTHJ,IHXT,CCOD,WJIV,ZFIF,YGUK,WBDC,NNKR,KZFJ,YCTF,MIXE,HQXF,VPCN,CYIQ,EVDG,CNPB,WQGP,Total,Day,Weekday,WeekYear
2014/07/16,16266.19,15452.88,16591.51,16103.52,15940.86,16916.83,16428.85,16428.85,16916.84,16428.86,15615.53,16591.51,16103.52,16916.83,15940.86,16916.83,15940.86,15615.53,15778.19,16428.84,15127.56,17079.49,16754.18,16428.85,16266.18,15778.19,16266.18,16266.19,16103.52,16266.18,16103.53,15778.2,15778.19,15452.87,15778.2,15452.88,16266.18,16591.51,15940.86,16266.19,16103.52,17079.49,16266.18,15940.86,16591.51,16266.19,15615.54,16428.85,15940.86,17079.49,16428.85,16103.53,16754.17,15778.2,16428.85,15615.53,16103.51,15940.86,15940.86,16103.52,16428.85,17242.15,15940.87,16591.51,16266.19,15615.55,16591.52,16428.85,16103.52,16591.5,16591.5,16428.85,15778.21,16266.19,15940.86,15778.21,16266.18,16428.85,17567.49,15778.2,15290.22,16591.51,15940.85,16266.18,15940.86,15452.87,15452.88,17242.16,17079.5,17242.16,15778.2,17242.16,16428.85,16754.18,15127.55,16103.52,15615.53,16916.83,15778.2,16591.5,1623039.9500000002,1658,2,28
2014/07/17,15617.97,15617.97,15943.35,17732.91,16756.79,15455.29,16594.1,16268.73,16106.03,16594.09,16594.1,15780.67,16268.73,16431.41,16756.79,15617.98,15943.35,16268.73,17082.17,16106.04,16268.72,15943.35,16268.72,15943.35,16268.73,15943.36,17082.16,15780.66,16594.1,15617.98,16756.79,15455.29,16594.11,15943.36,17244.85,16268.73,15943.35,16268.73,16431.41,16268.73,15780.66,15780.67,15455.29,15780.66,16919.47,16756.78,16594.1,17082.16,15780.67,16431.42,15943.35,16106.04,17570.23,16268.72,16594.1,16756.79,15617.99,15780.67,16431.41,16919.47,16268.73,16268.73,16594.09,16268.73,15943.35,16919.47,16431.41,16594.1,16431.41,16106.04,15617.98,15943.35,17082.16,16106.04,16268.73,16431.41,15455.3,17244.85,16756.78,15943.36,16268.72,15943.35,16106.05,15943.36,16106.04,16594.11,17082.16,16268.72,15455.29,15455.28,16268.72,16594.1,16919.48,15617.97,16756.79,16268.73,15455.29,16919.48,16106.04,16431.42,1628011.4500000004,1659,3,28
2014/07/18,16593.97,16919.34,16593.97,15292.48,16431.28,16268.59,16919.34,16756.65,15455.17,16105.91,16756.65,15455.17,16431.28,15943.22,16105.91,16593.97,16431.28,16431.28,16593.96,16105.91,16593.97,15780.54,16105.91,16431.28,15780.54,17082.02,15943.22,16268.6,17082.03,15780.53,15455.17,16593.97,17082.02,17244.71,16756.65,16268.6,16105.91,15943.22,15455.17,16105.91,16593.97,16756.65,16268.59,15617.85,16593.97,16756.66,16268.59,16919.34,16105.91,16756.65,15943.22,16593.97,16919.34,16756.65,17244.71,16268.59,16431.28,15943.22,16593.97,16756.65,16593.97,16431.28,16105.91,15617.85,16593.97,17570.09,16756.66,15943.22,16756.65,16268.59,15617.85,16756.66,15943.23,16431.28,16593.96,16431.29,16268.59,15292.48,16593.97,16105.91,15292.48,16919.34,16919.34,15455.16,16756.65,16919.34,15943.23,15943.22,15617.85,16431.28,16268.6,16431.28,16919.34,16593.97,16431.28,16919.34,15943.22,16105.91,16756.65,15943.22,1635319.19,1660,4,28
2014/07/19,16269.95,16432.65,16920.75,15781.85,16107.25,16758.05,16758.05,15944.55,17246.15,15944.55,16107.25,16269.95,16107.25,16432.65,16758.05,16758.05,16432.65,15944.55,16595.35,16920.75,16269.95,16595.35,16269.95,15456.46,15944.55,16432.65,15781.85,16107.25,16920.75,16432.65,15944.55,15944.55,16758.05,16758.05,16432.65,16269.95,16269.95,16758.05,17083.45,17246.15,16758.05,15944.55,16269.95,16107.25,16758.05,16269.95,15619.15,15619.15,16758.05,16107.25,16595.35,15619.15,16107.25,16758.05,15619.15,16269.95,15619.15,15944.55,16758.05,16107.25,16269.95,15944.55,15781.85,15619.15,15456.46,16107.25,15619.15,16432.65,15944.55,16920.75,16595.35,16432.65,15781.85,16595.35,15781.85,16758.05,15619.15,15619.15,15944.55,16758.05,15781.85,16758.05,15619.15,16758.05,15293.76,16595.35,15619.15,15781.85,16107.25,16595.35,16269.95,15293.76,16920.75,16758.05,16432.65,15781.85,15781.85,16758.05,16758.05,16269.95,1625693.4400000009,1661,5,28
2014/07/20,15946.05,15783.34,15783.34,16596.91,16108.77,16271.49,16108.77,16108.77,15783.34,15783.34,15620.63,17247.77,16759.63,17085.06,16108.77,16596.92,15946.05,17085.06,16434.2,15783.34,16108.77,15783.34,15946.05,17410.48,16434.2,16108.77,16596.92,16434.2,15946.05,15946.06,16271.48,15132.48,16271.49,16759.64,16596.92,16108.77,15620.63,16596.92,16108.77,15295.19,16759.63,15457.91,16271.49,15620.62,16596.91,15946.05,15783.34,16108.77,16434.2,16434.2,15783.34,16271.48,16271.49,16922.34,16759.63,16596.92,15132.49,16596.92,15457.91,16759.63,15783.34,15620.63,16596.91,17247.77,15783.34,15132.48,16759.63,15946.05,15457.91,16108.77,16434.2,15783.34,16596.91,15783.34,16271.49,16922.34,16271.49,16271.48,16434.2,16759.63,16759.62,15946.05,16596.92,16759.63,16596.91,15946.06,16759.63,16434.2,16759.63,16271.48,16596.91,16759.63,15946.06,16922.34,16271.49,15457.91,17247.78,16434.2,16596.91,16108.78,1625521.3399999994,1662,6,28
2014/07/21,16759.38,16922.09,16433.95,15294.96,16596.66,16271.23,15294.97,16596.66,15457.68,16108.53,16108.52,16271.23,15945.81,16108.52,16596.66,16433.94,16271.24,15945.81,16922.08,16759.37,16271.24,15783.1,15945.81,16922.09,16108.52,16271.23,15457.67,15945.82,16433.95,15945.81,15945.81,16759.37,17084.79,16596.65,16759.37,15945.81,15294.96,15783.1,16759.37,16759.37,15620.39,16271.23,16759.37,16433.95,16759.37,15457.68,16271.23,15945.81,16922.08,16271.23,16433.95,16108.53,16108.52,16271.24,16596.66,16759.37,16596.65,15945.81,16433.95,16108.52,16759.37,15132.24,16433.96,15457.67,16108.53,15620.39,16596.67,16271.23,17084.8,16108.52,16271.23,16596.66,15294.97,16596.66,16108.52,16271.24,16759.36,15783.1,15132.25,15457.67,16271.25,16108.53,16433.94,16108.52,15294.96,16596.65,14969.54,16596.66,15945.81,16596.67,16433.95,16108.52,17084.79,15783.1,16922.08,17247.51,16922.08,16271.23,17735.65,16433.94,1625659.0899999996,1663,0,29
2014/07/22,15948.32,17087.49,15948.32,16273.8,16436.54,16762.02,16273.79,16599.28,16111.05,16111.05,15948.33,16436.54,16111.06,16762.01,17087.49,16273.8,16436.54,15622.85,16599.28,16762.02,16436.54,15622.85,16273.8,16111.06,15622.85,15460.11,16599.28,16111.06,16436.54,15948.33,16111.06,15297.37,16436.54,15948.33,16599.28,16762.01,16599.28,16599.28,15460.11,15622.85,16111.06,15622.85,16762.02,15297.37,15460.11,16599.27,15460.11,16762.01,16436.54,16273.81,16924.75,16436.53,16273.8,16111.06,17250.23,16436.54,16111.07,15948.33,15785.58,16762.01,16111.06,16273.81,15622.84,16273.8,15297.37,16599.27,15785.58,15785.59,15622.85,15785.59,16436.54,16436.53,15134.63,16599.27,16599.28,16599.27,16599.28,16762.01,16924.75,16273.8,16111.05,16436.53,16762.02,15785.59,16599.27,15297.38,15785.58,16111.06,16111.06,15460.1,16111.06,16436.54,15297.37,15948.32,16273.8,15785.59,15460.11,15785.59,15785.58,16111.07,1617452.9500000018,1664,1,29
2014/07/23,15947.96,15947.96,16761.63,15459.75,17087.09,15947.95,16598.9,16273.42,16924.37,17249.83,16110.69,16273.42,16761.63,17412.56,17249.83,16436.15,15785.22,17087.09,16598.89,16598.89,15947.96,16110.69,16110.69,15785.22,16273.42,15785.22,15947.95,16598.9,15947.96,16110.69,16273.42,15297.02,16436.15,16761.62,15622.48,16110.69,16924.36,16436.16,16436.16,15297.02,17087.1,16436.16,16436.15,16273.42,16110.69,15785.23,16110.69,16761.63,16598.89,15947.95,15622.48,15947.96,16273.42,15785.22,14971.55,16273.42,16761.62,16273.42,16273.42,16436.16,16761.63,16924.36,15459.76,16598.89,16273.42,15785.23,16598.9,16761.63,16598.89,16273.42,15947.95,16273.43,16761.63,16598.89,16110.69,16598.9,15785.21,15947.96,16273.43,16598.89,16761.63,16436.16,16436.15,16110.69,16761.63,17412.56,15622.49,16761.63,16598.89,16110.69,16761.63,16924.36,16436.16,16598.9,16110.69,16761.62,16110.69,15622.48,15622.49,16436.15,1632224.389999998,1665,2,29
2014/07/24,16437.92,16112.42,15624.16,16275.17,16763.42,16600.67,15949.66,15949.67,16763.42,16437.92,17088.93,16437.92,15624.16,15461.41,17088.93,15461.41,16112.42,17251.68,16112.42,16275.17,16112.42,16112.42,17251.68,16437.92,16112.42,17088.93,16112.42,17251.68,15786.91,16275.17,17088.93,15624.16,15949.67,16926.18,16275.17,15949.66,15624.16,15786.91,15624.16,15624.16,16437.92,16763.42,15949.67,16275.17,15298.66,16600.67,15949.67,16437.92,16926.18,16600.67,15624.16,15949.66,16437.92,16275.17,16112.42,16112.42,15786.92,16600.67,17251.68,16763.42,16112.42,16112.42,15624.16,16275.17,16437.92,15949.66,16600.67,16926.18,16600.67,16437.92,17251.68,17088.93,16437.92,16275.17,16437.92,15624.16,16112.42,16600.67,16763.42,16275.17,16926.17,16926.17,15786.91,16437.92,15624.16,16926.18,16437.92,16275.17,16275.17,16275.17,16763.42,16112.42,16926.18,16112.42,16600.67,15624.16,16600.67,16763.42,16763.42,16112.42,1633213.1899999983,1666,3,29
2014/07/25,16601.82,15299.72,16113.53,16113.53,16601.82,15950.77,16113.53,16927.35,16927.34,16113.53,16439.06,15788.01,16764.58,16764.58,16601.82,16439.06,15462.48,15625.24,15950.77,16439.06,16764.58,16113.53,15788,15299.71,16439.06,16601.82,17252.87,15625.24,16113.53,15950.77,15788,16927.35,15462.48,16113.53,16113.53,16764.58,16276.29,14974.19,16276.29,16113.53,15788,16764.58,16764.58,16764.58,16276.29,16113.53,16276.29,16439.06,16276.29,16601.82,15625.24,15950.77,16276.29,16764.58,16764.58,15788.01,16276.3,15788.01,16276.29,16601.82,16764.58,15950.77,15299.71,16764.58,16764.58,16764.58,17252.87,16113.53,16764.58,16113.53,15625.24,16276.29,15299.71,16439.06,16439.06,16764.58,16276.3,16927.34,16276.29,16601.82,16113.53,16276.29,17252.87,17090.11,16601.82,15462.48,15299.72,17578.4,16276.29,16439.05,16439.06,15788.01,16276.29,16601.82,16113.53,16439.06,15462.48,16276.29,16439.06,16276.3,1627954.8500000015,1667,4,29
2014/07/26,16927.39,16113.58,16276.34,17578.45,15950.81,16764.62,16601.87,16276.34,16276.34,16113.58,15625.28,15788.05,17252.92,15625.28,16276.34,17090.15,16276.34,17090.15,15788.04,15625.28,16601.87,16764.63,16439.1,16439.11,16113.57,16113.57,17415.68,15950.82,15950.81,16276.33,15950.81,16276.34,15136.99,16439.09,16439.1,15299.76,15950.81,16276.34,15950.81,16601.87,16113.58,15625.28,16113.57,16276.34,15950.81,16276.34,15788.05,15462.52,15950.81,16276.33,17252.92,15625.29,16439.1,15625.29,16764.63,16439.1,16276.33,16601.86,17090.16,15950.81,16113.58,15788.04,16764.64,16276.34,15950.81,15950.82,15788.05,15950.81,16601.87,16276.33,15625.28,16276.34,15625.29,16764.63,14648.7,15137,16439.09,16276.34,15299.76,15950.81,16113.58,16276.34,15950.81,15950.81,15788.05,16927.39,15625.29,16764.63,16113.58,16439.11,16439.1,16276.34,15950.81,15299.76,17578.44,17578.44,16276.33,16113.57,15788.05,15788.04,1620146.6800000013,1668,5,29
2014/07/27,16441.6,16278.81,15953.24,15953.24,15790.45,16441.61,17092.75,16278.82,15790.45,15953.23,15953.24,15790.45,16604.39,16767.18,17418.33,16278.82,16116.03,15790.46,17092.77,15627.67,15790.45,16441.61,16929.97,17092.75,17092.76,15627.67,16441.61,15790.45,15953.24,15627.67,16767.18,16604.39,16604.4,17092.77,16116.03,16116.03,16929.97,16604.4,17255.54,17092.76,16278.82,15790.45,16441.61,16767.18,17255.54,16604.39,15790.45,16441.6,15953.24,15627.67,15953.24,16278.81,16278.82,17092.76,16278.82,17255.55,16116.04,15953.24,15464.88,15790.45,15953.24,15953.25,16767.17,16278.82,16116.03,16116.02,17255.54,15627.66,15627.66,16441.61,15464.88,16116.02,15627.66,16441.6,16278.82,15953.23,16278.83,16604.39,15302.08,15627.67,16929.96,15464.87,15302.09,15790.46,16116.03,15139.31,15790.45,15953.24,17418.33,16604.39,15953.24,16604.39,16767.18,15953.23,16767.18,16116.03,16929.97,16767.18,15627.66,15953.25,1626579.3699999996,1669,6,29
2014/07/28,15627.16,16766.64,15952.73,16441.07,15789.94,16441.07,16603.86,16441.07,15952.73,16115.51,16115.5,17254.99,15952.73,16278.29,15464.38,16278.29,16115.51,15789.94,16115.5,15952.72,16766.64,16278.29,16115.51,16766.65,16115.51,16441.07,15952.72,16766.65,15789.94,16115.5,17254.99,16603.86,16115.5,16278.28,15627.16,16441.07,16929.42,16115.51,16441.07,16766.64,17092.21,16766.64,16278.29,17092.21,16766.64,16603.86,15789.94,16441.07,16278.29,15952.72,16278.29,16441.08,16115.51,16441.08,16115.51,17092.2,15627.15,16441.07,16115.51,16603.86,16603.86,16278.29,16115.52,16115.51,15952.73,16278.3,17092.21,16766.64,16766.64,15464.37,16603.85,16603.86,16766.65,16115.51,16115.5,15464.38,15627.15,16766.64,15789.95,16278.29,15952.73,16766.64,16766.63,15464.37,17254.99,15627.15,16278.29,15627.16,15627.16,15789.95,16278.29,14813.24,15952.72,16441.08,16441.07,16115.5,16441.07,16441.07,16278.29,16603.85,1627991.8399999996,1670,0,30
2014/08/01,16446.61,16772.29,16446.61,16120.94,15632.43,16283.78,16446.61,15958.1,16935.12,16609.45,15958.11,16120.94,16609.45,15795.26,16609.45,15632.43,16609.45,15795.27,16120.95,15958.11,16283.77,15958.1,16772.29,15958.1,16120.94,16609.46,16772.29,16935.12,15469.59,15795.27,15632.42,16446.62,16283.78,17097.98,15306.75,15958.1,16935.13,16283.78,16609.45,16120.94,16120.94,16446.62,16446.62,15306.75,16120.94,17097.96,15958.1,16446.61,16446.62,15632.43,16446.62,15795.26,16446.62,16120.94,16446.61,16283.78,15958.11,16446.62,17260.8,15795.26,16609.45,16609.46,16772.28,16935.13,16446.61,16283.77,16446.61,16120.94,16609.45,15958.11,15632.43,15795.26,16120.93,16283.77,15795.27,15795.26,16120.95,17097.96,16446.61,16772.29,0,16609.45,16772.3,16446.62,16609.45,17260.81,16935.12,16935.13,15469.58,16935.12,16120.94,15306.75,16120.94,15795.26,16120.94,15958.11,16120.94,16446.62,15469.59,16772.3,1612093.9600000004,1674,4,30
2014/08/02,16446.05,16771.71,16446.04,16446.04,16120.38,16934.53,16771.71,15794.71,16446.05,15143.39,17097.37,15957.54,16771.71,16608.87,16608.87,16120.37,15631.88,15469.04,16120.37,16283.21,16608.88,16120.38,16120.38,16608.88,15794.71,16446.04,16771.7,15957.55,15794.71,16771.7,17260.2,16446.04,15957.54,15469.04,16608.87,16446.04,15306.21,16608.87,16283.21,16120.38,15794.71,15469.05,15957.54,15957.55,15794.71,16120.38,16120.37,15794.71,16608.87,16934.53,16771.7,16283.21,16446.04,15794.72,15957.55,16608.87,16608.86,16120.37,17097.37,15469.05,16120.38,17423.03,16608.88,16771.7,15957.55,16771.71,16283.21,15469.05,16446.04,15794.71,16283.2,15794.72,15957.55,16120.38,15631.88,16446.05,16120.37,17423.04,16283.21,16120.37,0,16771.71,17423.03,14980.55,16283.21,16283.2,16608.88,16608.88,16608.88,17423.04,15631.88,17260.2,16120.37,15631.89,16608.87,16608.87,16608.87,16608.87,16446.04,17260.19,1614805.79,1675,5,30
2014/07/29,16605.98,16117.57,16280.37,16280.37,15954.77,16605.98,16443.17,17420,15954.76,16605.98,15954.77,15954.77,16117.57,15466.35,16605.98,14977.94,16117.57,16117.57,16280.38,16931.59,16443.18,16443.18,15303.55,15791.96,17257.2,15303.55,15954.77,17094.39,16768.78,16768.79,15629.16,17745.61,16280.38,16443.18,17420,15954.76,15954.77,15791.96,16443.18,15954.76,15791.96,15303.55,15466.36,14977.94,15629.16,16768.78,15954.77,16280.37,16443.18,15629.16,16117.57,15791.96,17420,15791.96,16117.57,15954.77,16117.57,15954.77,16768.78,15466.35,16605.98,16280.38,16443.17,16117.57,15791.96,15954.76,16443.17,17745.61,15466.35,16768.79,16443.18,16117.57,16117.57,16605.98,16605.98,16931.58,16443.18,16931.59,17257.19,16443.18,0,16117.57,16443.18,16605.98,15954.76,16117.57,16117.57,16768.78,16443.17,15466.35,15629.16,15954.77,16605.98,16605.98,15954.77,16443.18,16443.18,15954.77,15954.76,16768.79,1609152.0900000003,1671,1,30
2014/07/30,17746.38,16443.89,16606.7,15955.46,16118.27,15955.46,16118.27,16606.71,16769.52,16769.52,15955.46,17257.95,16118.27,16606.71,16281.08,16769.52,16281.08,16932.33,17420.76,15955.46,16281.08,16606.71,15955.46,17095.14,15792.65,16769.52,17257.95,16443.89,16932.33,15629.84,16443.89,15792.65,16606.71,16118.27,16281.08,16443.89,16118.27,17257.95,16932.33,15304.22,17420.76,15955.46,15304.22,15792.65,16443.89,16443.89,16932.33,15955.46,16606.71,17257.95,16443.89,16769.52,15792.65,16606.7,17095.14,16606.71,16281.08,16118.27,16281.08,16118.27,16281.08,16769.52,16281.08,15955.46,16281.08,16443.89,16606.7,16118.27,15792.65,15629.84,15955.46,16443.89,17095.14,16443.89,16932.33,16281.08,15955.46,15955.46,15629.84,16118.27,0,16118.27,16932.33,16281.08,16118.27,15629.84,16281.08,16606.7,16281.08,16769.52,16769.52,16118.27,16769.52,16443.89,15792.65,16443.89,15955.46,16606.71,15792.65,16281.08,1621921.4599999997,1672,2,30
2014/07/31,15630.23,16118.67,16281.49,16118.67,16444.3,16769.93,16118.68,15467.41,16769.94,15955.86,15793.04,15141.78,16118.67,16444.3,16281.49,17421.19,15630.23,16281.48,15955.85,16444.3,16607.12,16118.67,16607.12,17421.2,16607.12,17746.82,16932.75,15793.05,15955.86,16281.48,15467.41,16932.75,16769.93,15955.85,16281.48,16118.67,16118.67,16281.49,16118.67,16444.3,16444.3,16444.3,16281.48,16118.67,15467.41,15630.23,15955.86,16281.49,15630.23,15955.85,16769.93,16281.49,16281.49,16607.12,16444.3,16281.48,16444.29,16118.67,16281.49,16444.3,15793.04,15955.85,15467.42,16444.3,16281.49,16281.49,16118.68,15630.23,16769.93,16118.67,15793.04,16118.67,17421.2,16444.3,16769.93,16444.31,15793.04,16444.3,16607.12,17258.37,0,15955.86,17095.56,15955.85,16281.49,15793.04,16444.3,15955.86,16281.49,16932.75,16932.75,15955.86,17095.56,16281.49,15630.23,15630.23,16932.74,16607.12,16607.12,16769.92,1613006.900000001,1673,3,30
2014/08/03,17262.68,15796.98,16936.97,16285.55,16448.41,15308.42,15796.98,16285.55,15634.12,16285.55,16122.7,15471.27,17425.54,16285.55,16448.41,15796.99,15959.84,16611.27,16448.41,17425.54,16448.4,16936.97,16122.69,16122.69,16611.26,15796.99,16448.41,16122.69,16285.55,16122.7,16774.12,16285.55,15796.99,15796.99,16774.12,15796.98,15471.27,16611.26,17425.54,15796.98,15959.84,17099.83,17588.4,16774.12,16774.12,16774.11,16611.26,16285.55,16774.12,16285.56,16122.7,16448.4,16774.12,16448.4,16285.55,16611.27,16122.7,15959.84,16285.55,16611.26,17588.39,16448.41,17425.53,16936.97,16774.12,16122.69,16448.4,16611.26,15796.98,16611.27,16936.98,15796.98,17262.68,15959.84,16611.27,16611.26,16122.7,16285.55,16448.4,16285.55,16936.97,16611.26,16611.27,16936.98,14819.85,16285.56,16122.69,16774.12,16774.11,16448.4,16611.26,16774.12,15959.84,15959.84,16122.7,16936.98,16122.7,15959.84,16285.55,15796.99,1640117.8400000005,1676,6,30
2014/08/04,17100.16,15634.43,16285.87,16448.73,15797.29,16123.01,16285.87,16123.01,16774.44,16123.01,17100.16,15797.29,15960.15,16285.87,15471.57,16774.44,16448.73,15634.43,15471.57,16611.58,16285.87,15797.29,16611.59,15634.43,15797.29,15960.15,16285.87,15960.15,16448.73,14657.28,16285.87,16123.01,16123.01,16774.44,16774.44,15471.57,16285.87,16285.87,16611.58,16774.44,16123.01,16123.01,16285.87,16448.73,16285.87,16123.01,16774.44,15634.43,16937.3,16123.01,16611.58,15797.29,16774.44,16285.87,15797.29,16611.58,16448.72,16285.87,15634.43,16611.58,16123.01,14820.14,16285.87,16123.01,16611.58,16285.87,15960.15,15797.29,16285.87,16774.44,16123.01,16774.44,15960.15,15960.15,16611.58,16285.87,16123.01,15634.43,15797.29,15471.57,16611.59,15145.86,15960.15,17100.16,16611.58,16123.01,16448.73,15797.29,16611.59,16611.59,16285.87,16611.58,16285.87,16448.73,16123.01,16611.58,16774.44,15960.15,15960.15,16448.72,1621258.0700000003,1677,0,31
2014/08/05,16449.54,16449.54,15960.94,16286.67,16286.67,16286.67,15309.47,15472.34,15960.94,16286.68,17101,15146.61,16612.41,16286.67,16286.67,15798.07,15635.21,16123.8,15960.94,16123.8,15635.21,15798.07,16612.41,15798.07,16775.27,16449.54,16449.54,16775.27,16612.41,15472.34,16286.67,16612.41,15960.94,16286.67,15960.94,15960.94,15635.2,15798.07,15309.47,15798.07,16123.81,16449.54,15798.07,16123.81,16612.41,17263.88,16286.67,15798.07,16286.67,17263.87,15635.2,16775.27,16286.67,15960.94,16612.41,16286.67,17263.87,16123.8,17263.87,16286.67,16775.27,16775.27,15635.21,16775.27,16775.27,15635.21,16449.54,16938.14,16775.27,16449.54,16286.67,16775.27,15472.34,15960.94,16612.4,16775.28,16123.8,16938.14,16286.67,15798.07,16286.68,16286.67,16449.54,17752.47,15960.94,15798.07,16775.27,15798.07,15960.94,15472.34,15960.94,16123.81,16286.67,16612.41,16286.67,16938.14,16286.67,15472.34,16449.54,16286.67,1625572.7399999993,1678,1,31
2014/08/06,16614.45,16614.45,16614.45,15148.47,16451.57,16288.69,16288.68,16125.8,15800.02,17266,16288.69,15962.91,17428.89,16614.46,16288.68,15311.36,16614.46,16288.69,16777.35,16777.35,16288.68,16451.57,16451.57,16451.56,16451.57,16288.69,15637.14,16288.68,16288.68,17103.12,16451.57,16614.46,16777.35,15637.14,16777.35,16125.8,15962.91,16940.23,16125.8,16288.68,16614.46,16125.8,16614.46,15962.91,16125.8,16125.79,16777.35,15800.02,16451.57,16940.24,16288.68,16125.79,16777.35,16614.45,15311.36,16614.46,16125.81,16288.68,16288.68,15800.02,16451.57,16125.8,17103.11,16125.8,15637.13,15637.13,16125.79,17266,16125.8,17103.12,15800.03,15637.13,15800.02,16614.45,16614.46,16940.22,16288.69,16125.79,16777.34,16125.8,16614.45,16125.79,15800.03,15474.25,16777.34,15637.14,16940.23,16940.23,16125.79,16451.56,16940.23,17103.12,15962.91,16125.79,16125.8,16125.8,16288.69,16125.8,16288.68,16451.58,1633592.0400000005,1679,2,31
2014/08/07,16451.07,16125.3,15473.78,15799.54,15799.54,15636.65,16125.31,16451.06,16125.31,16451.07,15799.53,15799.54,15636.66,15799.54,16451.06,15799.53,16939.71,15636.65,15799.53,16776.82,16939.71,15636.65,15962.42,16125.31,16288.18,16776.82,16613.94,15799.54,16125.3,15310.89,15310.89,16613.94,17102.58,16451.05,16613.94,16613.95,16613.94,16613.94,15962.42,16776.83,16613.95,15799.53,15962.41,16939.71,15636.66,16125.31,15636.65,16125.3,16939.71,16451.06,17102.59,16613.95,16125.3,16776.83,17102.59,16288.17,16288.17,16613.94,17428.36,15473.77,15962.42,15962.41,16451.07,17102.59,16125.3,16613.95,16288.19,16288.18,16613.95,16451.06,15799.53,16939.71,16939.72,17265.48,15962.41,16613.95,16939.7,17591.24,17265.48,16125.3,16613.96,16613.95,16613.94,15962.41,15799.54,17102.58,16613.95,16613.95,16125.3,15962.42,16776.83,16451.06,16613.94,16613.95,16451.06,16451.06,17102.59,16613.94,16288.18,16288.17,1636147.8199999994,1680,3,31
2014/08/08,17105.22,16779.41,17268.13,15964.88,16453.6,16779.42,15313.24,16127.79,16127.78,16290.68,16127.79,15964.88,16290.69,16127.78,16453.6,16290.69,15801.97,15476.16,16127.79,15639.07,17105.22,16127.78,16779.41,15150.34,15639.06,16942.32,15639.06,15964.87,16942.32,15964.88,16453.59,15313.25,17268.14,16453.61,15964.88,16779.41,16453.6,16453.6,15801.97,15801.97,16127.78,16453.6,15964.88,16127.78,16127.78,16942.31,15801.97,16616.5,16127.78,16616.51,15801.97,15964.87,16127.79,15639.06,16453.6,15964.88,16616.51,16127.79,17431.04,16779.41,14987.43,15639.07,15964.87,15476.16,15313.25,15964.87,16290.69,16290.69,14987.43,17105.23,15964.88,16127.78,16127.78,16127.78,16290.69,15801.96,16942.33,16290.69,16453.59,17268.14,16616.49,16453.59,16616.51,15639.07,15639.06,16942.32,16290.69,16290.69,15639.06,16127.78,16942.32,16290.69,17105.23,15639.06,16290.69,16290.69,16127.79,16127.79,16453.6,16453.61,1622715.7000000007,1681,4,31
2014/08/09,16127.76,16290.66,16942.29,16290.66,16453.57,16779.38,16290.66,16127.75,16453.57,16453.57,16127.75,17105.19,16127.75,15639.03,16453.57,16616.47,17268.1,15964.84,16127.75,16290.66,16127.75,15150.31,16616.47,15150.32,15964.85,16290.66,16290.66,15964.85,15801.94,16779.38,16942.29,16127.75,16942.28,17105.19,15150.31,15639.03,16616.47,15639.03,16616.47,16290.66,16127.75,17431.01,16127.75,16127.75,16453.57,15639.04,17105.19,16779.38,16453.57,16127.75,16127.75,15964.85,15639.03,15964.85,16453.57,16290.66,16453.56,16127.75,15801.94,15801.94,15964.85,16127.75,16453.57,15639.03,16616.47,16127.76,15801.94,16127.75,16779.38,16616.47,16290.66,15313.22,15964.85,17105.19,15801.94,16616.48,16779.38,15639.04,16779.38,16942.28,17268.1,17593.91,15801.94,16127.75,15964.85,15801.94,15801.94,15964.85,15801.94,16616.48,16779.38,15964.85,16290.66,16942.29,15639.03,16290.66,15964.85,16290.66,15639.03,16127.75,1626296.5599999991,1682,5,31
